shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4__9_B___1__IT_1,40.3506049004293,-3.53744099685473,2000600,1475.30199895612
4__9_B___1__IT_1,40.3505948728766,-3.53742749437196,2000601,1477.39865209063
4__9_B___1__IT_1,40.3505748188825,-3.53740024920733,2000602,1479.49851591355
4__9_B___1__IT_1,40.3505647913249,-3.53738674673659,2000603,1481.59997778904
4__9_B___1__IT_1,40.3505547634173,-3.5373731253347,2000604,1483.70304500686
4__9_B___1__IT_1,40.3505347082995,-3.53734611923573,2000605,1485.80930840115
4__9_B___1__IT_1,40.3505246812989,-3.53733249549805,2000606,1487.91717721129
4__9_B___1__IT_1,40.350494597707,-3.53729198579574,2000607,1490.02984039187
4__9_B___1__IT_1,40.3504845706834,-3.53727836560666,2000608,1492.14410877339
4__9_B___1__IT_1,40.3504743629395,-3.53726486056462,2000609,1494.25998935836
4__9_B___1__IT_1,40.3504644249073,-3.53725147659917,2000610,1496.37745385432
4__9_B___1__IT_1,40.3504543964365,-3.53723797298782,2000611,1498.49651654426
4__9_B___1__IT_1,40.3504441892456,-3.53722434785259,2000612,1500.61719866621
4__9_B___1__IT_1,40.3504340710369,-3.53721096129187,2000613,1502.73947884949
4__9_B___1__IT_1,40.3504240434566,-3.53719745887722,2000614,1504.86335708534
4__9_B___1__IT_1,40.3504139252447,-3.5371840723245,2000615,1506.98883338251
4__9_B___1__IT_1,40.3504038075781,-3.53717056802555,2000616,1509.11591482765
4__9_B___1__IT_1,40.3503532164757,-3.53710363769707,2000617,1511.250986438
4__9_B___1__IT_1,40.350343008164,-3.5370902504577,2000618,1513.38766319632
4__9_B___1__IT_1,40.3503328899394,-3.53707686393703,2000619,1515.52593801596
4__9_B___1__IT_1,40.3503226783751,-3.53706359443435,2000620,1517.66581117352
4__9_B___1__IT_1,40.3503125601473,-3.53705020792168,2000621,1519.8072823924
4__9_B___1__IT_1,40.3503022631992,-3.53703669988589,2000622,1521.95037297105
4__9_B___1__IT_1,40.35027163659,-3.53699689266788,2000623,1524.09825785131
4__9_B___1__IT_1,40.3502614282656,-3.53698350546073,2000624,1526.24774787955
4__9_B___1__IT_1,40.3502307998412,-3.53694369709901,2000625,1528.40203242215
4__9_B___1__IT_1,40.3502205008753,-3.53693042694341,2000626,1530.55792223732
4__9_B___1__IT_1,40.3502102919964,-3.53691715750629,2000627,1532.71541017639
4__9_B___1__IT_1,40.3502000836571,-3.53690377150079,2000628,1534.87450319302
4__9_B___1__IT_1,40.3501897846864,-3.53689050135728,2000629,1537.03520148223
4__9_B___1__IT_1,40.3501795767037,-3.53687723193935,2000630,1539.19749782399
4__9_B___1__IT_1,40.3501692750273,-3.53686396178247,2000631,1541.36139965326
4__9_B___1__IT_1,40.3501590661405,-3.53685069236542,2000632,1543.52689960642
4__9_B___1__IT_1,40.3501487680645,-3.53683742224517,2000633,1545.6940047605
4__9_B___1__IT_1,40.3501385591746,-3.53682415283614,2000634,1547.86270803849
4__9_B___1__IT_1,40.350117961213,-3.5367976126015,2000635,1550.0346218616
4__9_B___1__IT_1,40.3501075708804,-3.53678422518947,2000636,1552.20815517169
4__9_B___1__IT_1,40.3500972713547,-3.53677107165449,2000637,1554.38328686283
4__9_B___1__IT_1,40.3500869732638,-3.53675780273597,2000638,1556.56002368512
4__9_B___1__IT_1,40.3500766737349,-3.53674464920901,2000639,1558.73835888848
4__9_B___1__IT_1,40.3500663747401,-3.5367313802914,2000640,1560.91829929463
4__9_B___1__IT_1,40.3500559833123,-3.53671822722149,2000641,1563.09984536701
4__9_B___1__IT_1,40.3500456843197,-3.53670495713447,2000642,1565.28299671195
4__9_B___1__IT_1,40.3500352955915,-3.53669180409407,2000643,1567.46775350636
4__9_B___1__IT_1,40.3500249960385,-3.53667865411969,2000644,1569.65410847349
4__9_B___1__IT_1,40.3500146046046,-3.53666550106592,2000645,1571.84206910685
4__9_B___1__IT_1,40.3500043050595,-3.53665234874456,2000646,1574.03162805183
4__9_B___1__IT_1,40.3499835266883,-3.5366260426929,2000647,1576.22439796799
4__9_B___1__IT_1,40.3499732271386,-3.53661289038359,2000648,1578.41876619577
4__9_B___1__IT_1,40.3496493403918,-3.53620513788212,2000649,1580.6630505176
4__9_B___1__IT_1,40.349544182422,-3.53607277486981,2000650,1582.92353995876
4__9_B___1__IT_1,40.3493250923908,-3.53579667756485,2000651,1585.21781107247
4__9_B___1__IT_1,40.3493144338357,-3.5357834049168,2000652,1587.51371627981
4__9_B___1__IT_1,40.3493038632051,-3.53577001639357,2000653,1589.8112553617
4__9_B___1__IT_1,40.3492932051923,-3.53575662600556,2000654,1592.11043540734
4__9_B___1__IT_1,40.3492826372666,-3.53574323633462,2000655,1594.41124918001
4__9_B___1__IT_1,40.3492720660912,-3.53572996439476,2000656,1596.71368999663
4__9_B___1__IT_1,40.3492614080737,-3.53571657401934,2000657,1599.017771777
4__9_B___1__IT_1,40.3492509287801,-3.53570330399235,2000658,1601.32347314868
4__9_B___1__IT_1,40.3492402695029,-3.53568979586283,2000659,1603.63082253068
4__9_B___1__IT_1,40.3492296114806,-3.53567640550003,2000660,1605.93981287642
4__9_B___1__IT_1,40.3492191303859,-3.53566313429376,2000661,1608.2504230271
4__9_B___1__IT_1,40.3492085615427,-3.53564974582243,2000662,1610.56266690788
4__9_B___1__IT_1,40.3491877811403,-3.5356234391961,2000663,1612.87812197348
4__9_B___1__IT_1,40.3491567929465,-3.53558398249621,2000664,1615.19837910197
4__9_B___1__IT_1,40.3491465833634,-3.53557083121873,2000665,1617.52022736214
4__9_B___1__IT_1,40.3491361928901,-3.53555744300965,2000666,1619.84369517905
4__9_B___1__IT_1,40.3491258932153,-3.53554429102759,2000667,1622.16876130757
4__9_B___1__IT_1,40.3491156836275,-3.53553113976211,2000668,1624.49541856776
4__9_B___1__IT_1,40.3491053844947,-3.53551787004004,2000669,1626.82368110051
4__9_B___1__IT_1,40.349095175449,-3.53550460103454,2000670,1629.15354175717
4__9_B___1__IT_1,40.3490848772085,-3.53549133250512,2000671,1631.48500754497
4__9_B___1__IT_1,40.3490746681597,-3.53547806350765,2000672,1633.81807145668
4__9_B___1__IT_1,40.349064366318,-3.53546479378031,2000673,1636.15274085588
4__9_B___1__IT_1,40.3490541578111,-3.53545140704295,2000674,1638.48901540305
4__9_B___1__IT_1,40.3490439496585,-3.53543813806463,2000675,1640.82688800279
4__9_B___1__IT_1,40.3490338297911,-3.53542486978851,2000676,1643.16635167952
4__9_B___1__IT_1,40.3490134136617,-3.53539809752653,2000677,1645.50902551077
4__9_B___1__IT_1,40.3489830583785,-3.53535793952396,2000678,1647.856493526
4__9_B___1__IT_1,40.3489730291298,-3.53534455541378,2000679,1650.20555254657
4__9_B___1__IT_1,40.3489529735249,-3.5353175505466,2000680,1652.55780774361
4__9_B___1__IT_1,40.3489429462786,-3.5353039274276,2000681,1654.9116683565
4__9_B___1__IT_1,40.348932917574,-3.53529042440816,2000682,1657.26712716338
4__9_B___1__IT_1,40.3489229798572,-3.53527692211208,2000683,1659.62417710192
4__9_B___1__IT_1,40.3489031046023,-3.53524968320685,2000684,1661.98442366119
4__9_B___1__IT_1,40.348893167965,-3.53523594660489,2000685,1664.34627566992
4__9_B___1__IT_1,40.3488832307975,-3.53522232422215,2000686,1666.70972613418
4__9_B___1__IT_1,40.3488734728884,-3.535208706793,2000687,1669.07476108195
4__9_B___1__IT_1,40.3488635353452,-3.53519497019594,2000688,1671.44140154834
4__9_B___1__IT_1,40.3488536887953,-3.53518123314465,2000689,1673.80964063913
4__9_B___1__IT_1,40.3488438418931,-3.53516737716522,2000690,1676.17948576667
4__9_B___1__IT_1,40.3488340872302,-3.53515364084825,2000691,1678.55092251729
4__9_B___1__IT_1,40.3488242406699,-3.53513990498643,2000692,1680.92395781976
4__9_B___1__IT_1,40.348814573929,-3.53512605279802,2000693,1683.29858537912
4__9_B___1__IT_1,40.3487950602812,-3.53509834347667,2000694,1685.67641127244
4__9_B___1__IT_1,40.348785306694,-3.5350843728621,2000695,1688.05584335006
4__9_B___1__IT_1,40.3487756394179,-3.53507063490459,2000696,1690.43686057123
4__9_B___1__IT_1,40.3487469137782,-3.53502872497064,2000697,1692.82265638969
4__9_B___1__IT_1,40.3487374282902,-3.53501463874293,2000698,1695.21004584362
4__9_B___1__IT_1,40.3487278527228,-3.53500054945235,2000699,1697.59903575124
4__9_B___1__IT_1,40.3487183684886,-3.53498658099411,2000700,1699.98961170804
4__9_B___1__IT_1,40.3487089736395,-3.53497237538778,2000701,1702.38178232783
4__9_B___1__IT_1,40.3486994899464,-3.53495828919008,2000702,1704.77554645005
4__9_B___1__IT_1,40.3486901851825,-3.5349440843034,2000703,1707.17089866799
4__9_B___1__IT_1,40.348680792119,-3.53492988107804,2000704,1709.5678452667
4__9_B___1__IT_1,40.3486713958065,-3.53491579558253,2000705,1711.96637893253
4__9_B___1__IT_1,40.3486620014932,-3.53490147224861,2000706,1714.36651480061
4__9_B___1__IT_1,40.3486526985239,-3.53488726739182,2000707,1716.76823863342
4__9_B___1__IT_1,40.3486340918563,-3.53485862453627,2000708,1719.17315351622
4__9_B___1__IT_1,40.3486247861627,-3.53484442320228,2000709,1721.57965633354
4__9_B___1__IT_1,40.3486155738194,-3.53483010132559,2000710,1723.98774818707
4__9_B___1__IT_1,40.3486062701174,-3.53481566333475,2000711,1726.39744315132
4__9_B___1__IT_1,40.3485970568695,-3.53480134145875,2000712,1728.80872721658
4__9_B___1__IT_1,40.3485879351538,-3.53478690255823,2000713,1731.22160151453
4__9_B___1__IT_1,40.3485787206286,-3.53477246646111,2000714,1733.63607244146
4__9_B___1__IT_1,40.3485695082762,-3.53475814460392,2000715,1736.05213240458
4__9_B___1__IT_1,40.3485603847369,-3.53474370923326,2000716,1738.46978249853
4__9_B___1__IT_1,40.348551352746,-3.53472915330561,2000717,1740.8890242099
4__9_B___1__IT_1,40.3485421414768,-3.53471459596602,2000718,1743.30987024044
4__9_B___1__IT_1,40.3485331065753,-3.5347002790584,2000719,1745.73229238014
4__9_B___1__IT_1,40.348524076024,-3.53468560540251,2000720,1748.15631381532
4__9_B___1__IT_1,40.3485149539315,-3.53467104995645,2000721,1750.58193315538
4__9_B___1__IT_1,40.3485058305688,-3.53465637910805,2000722,1753.0091580832
4__9_B___1__IT_1,40.3484968895562,-3.53464182392224,2000723,1755.43796823846
4__9_B___1__IT_1,40.3484878586408,-3.53462703252791,2000724,1757.86838551849
4__9_B___1__IT_1,40.3484788253719,-3.53461236004769,2000725,1760.30040220592
4__9_B___1__IT_1,40.3484697953534,-3.53459756866833,2000726,1762.73402595527
4__9_B___1__IT_1,40.3484608539603,-3.5345828992764,2000727,1765.16924253356
4__9_B___1__IT_1,40.3484520041099,-3.53456811050491,2000728,1767.60605360299
4__9_B___1__IT_1,40.3484431511982,-3.53455320396195,2000729,1770.04446726224
4__9_B___1__IT_1,40.3484342112607,-3.53453841330948,2000730,1772.48448171816
4__9_B___1__IT_1,40.3484253605035,-3.53452362454248,2000731,1774.92609072732
4__9_B___1__IT_1,40.3484076600609,-3.53449381388139,2000732,1777.3709043881
4__9_B___1__IT_1,40.3483989905635,-3.53447879105473,2000733,1779.8173161102
4__9_B___1__IT_1,40.348372708909,-3.53443395476629,2000734,1782.26852466815
4__9_B___1__IT_1,40.3483640399477,-3.53441881420827,2000735,1784.72133924601
4__9_B___1__IT_1,40.3483553704404,-3.53440379140084,2000736,1787.17575188521
4__9_B___1__IT_1,40.3483467910198,-3.53438876930829,2000737,1789.63175653571
4__9_B___1__IT_1,40.3483296323596,-3.53435848963411,2000738,1792.09096124621
4__9_B___1__IT_1,40.348321052933,-3.53434346755299,2000739,1794.55175796802
4__9_B___1__IT_1,40.3483125646755,-3.53432821187078,2000740,1797.01415667048
4__9_B___1__IT_1,40.3483039854319,-3.53431295429689,2000741,1799.47816344383
4__9_B___1__IT_1,40.3482954966318,-3.53429781519148,2000742,1801.94376423727
4__9_B___1__IT_1,40.3482870970175,-3.53428267679365,2000743,1804.41095317049
4__9_B___1__IT_1,40.3482786087573,-3.53426741994922,2000744,1806.87974416489
4__9_B___1__IT_1,40.3482703024741,-3.53425216454451,2000745,1809.35012532534
4__9_B___1__IT_1,40.348261903936,-3.53423679184229,2000746,1811.82211070771
4__9_B___1__IT_1,40.3482451066777,-3.5342062795945,2000747,1814.29728845223
4__9_B___1__IT_1,40.348228490687,-3.53417553093537,2000748,1816.7756632285
4__9_B___1__IT_1,40.3482202735738,-3.53416027743425,2000749,1819.25562232103
4__9_B___1__IT_1,40.3482038388192,-3.53412929825847,2000750,1821.73878295132
4__9_B___1__IT_1,40.3481956204472,-3.53411392583035,2000751,1824.22353624731
4__9_B___1__IT_1,40.3481791874817,-3.53408294669125,2000752,1826.7114909661
4__9_B___1__IT_1,40.3481710588459,-3.53406745487649,2000753,1829.20104101812
4__9_B___1__IT_1,40.3481629316361,-3.53405184885854,2000754,1831.69219432246
4__9_B___1__IT_1,40.3481468590084,-3.53402087259153,2000755,1834.18652622964
4__9_B___1__IT_1,40.348138823699,-3.53400526377706,2000756,1836.68245586898
4__9_B___1__IT_1,40.348130787113,-3.53398954073813,2000757,1839.17999137694
4__9_B___1__IT_1,40.3481227499813,-3.53397393544923,2000758,1841.67912448185
4__9_B___1__IT_1,40.348114894832,-3.5339583304217,2000759,1844.17984397386
4__9_B___1__IT_1,40.3481068573495,-3.53394260503183,2000760,1846.68216955616
4__9_B___1__IT_1,40.3480990027394,-3.53392688226528,2000761,1849.186089856
4__9_B___1__IT_1,40.3480910556878,-3.53391127770149,2000762,1851.69160214014
4__9_B___1__IT_1,40.3480753446604,-3.53387983099492,2000763,1854.2003040531
4__9_B___1__IT_1,40.3480598128846,-3.53384838924879,2000764,1856.71218440656
4__9_B___1__IT_1,40.3480442821978,-3.53381670966971,2000765,1859.22726012354
4__9_B___1__IT_1,40.348036608302,-3.53380086825159,2000766,1861.74392818598
4__9_B___1__IT_1,40.3480288442989,-3.5337850296592,2000767,1864.26219376462
4__9_B___1__IT_1,40.3480136730538,-3.5337533517652,2000768,1866.7836332393
4__9_B___1__IT_1,40.3480059996708,-3.53373739732508,2000769,1869.30667314769
4__9_B___1__IT_1,40.3479984131499,-3.53372155661367,2000770,1871.83130018432
4__9_B___1__IT_1,40.3479832456601,-3.53368964680953,2000771,1874.35911760966
4__9_B___1__IT_1,40.3479758403911,-3.53367357321422,2000772,1876.88852849162
4__9_B___1__IT_1,40.347968256728,-3.53365750174887,2000773,1879.41954298079
4__9_B___1__IT_1,40.3479608521752,-3.53364166248943,2000774,1881.95213386966
4__9_B___1__IT_1,40.3479458641359,-3.53360951627957,2000775,1884.48792180968
4__9_B___1__IT_1,40.3479384606465,-3.53359344507092,2000776,1887.02530293142
4__9_B___1__IT_1,40.3479311472544,-3.5335773722208,2000777,1889.56427221941
4__9_B___1__IT_1,40.3479092086668,-3.53352880634061,2000778,1892.10803129403
4__9_B___1__IT_1,40.3479018952656,-3.53351273350435,2000779,1894.65337853489
4__9_B___1__IT_1,40.347894672494,-3.53349654363546,2000780,1897.20031740197
4__9_B___1__IT_1,40.3478875397978,-3.53348035683473,2000781,1899.74884265677
4__9_B___1__IT_1,40.3478804065672,-3.5334642854284,2000782,1902.2989458444
4__9_B___1__IT_1,40.3478730920671,-3.53344786287928,2000783,1904.85066285858
4__9_B___1__IT_1,40.3478659588319,-3.53343179147976,2000784,1907.40395780559
4__9_B___1__IT_1,40.3478445614534,-3.5333828743516,2000785,1909.9620381554
4__9_B___1__IT_1,40.3478374287411,-3.53336668757472,2000786,1912.52170489294
4__9_B___1__IT_1,40.3478302965804,-3.53335038070048,2000787,1915.08296683454
4__9_B___1__IT_1,40.3478231629572,-3.53333419510076,2000788,1917.64581512795
4__9_B___1__IT_1,40.3478161226822,-3.53331788895714,2000789,1920.21025353457
4__9_B___1__IT_1,40.3478089910574,-3.53330146434733,2000790,1922.77629580466
4__9_B___1__IT_1,40.3478019489597,-3.53328516172867,2000791,1925.34392802696
4__9_B___1__IT_1,40.3477949960639,-3.53326885628346,2000792,1927.91314556691
4__9_B___1__IT_1,40.3477879545207,-3.5332524323934,2000793,1930.48396200585
4__9_B___1__IT_1,40.3477809115151,-3.53323612977777,2000794,1933.05636844669
4__9_B___1__IT_1,40.3477738699672,-3.53321970589449,2000795,1935.63037378654
4__9_B___1__IT_1,40.3477668273314,-3.53320351750606,2000796,1938.20596066804
4__9_B___1__IT_1,40.3477529225832,-3.53317067469345,2000797,1940.78473534942
4__9_B___1__IT_1,40.3477458810259,-3.5331542508237,2000798,1943.36510892979
4__9_B___1__IT_1,40.347738928095,-3.53313794893766,2000799,1945.94706756665
4__9_B___1__IT_1,40.3477320685121,-3.53312152650754,2000800,1948.53061521894
4__9_B___1__IT_1,40.3475143464059,-3.53260477803975,2000801,1951.16426316044
4__9_B___1__IT_1,40.3472972500509,-3.53208897980686,2000802,1953.8479073202
4__9_B___1__IT_1,40.3470749810559,-3.53156101614792,2000803,1956.58272981258
4__9_B___1__IT_1,40.3468615404848,-3.53105207915801,2000804,1959.36684267548
4__9_B___1__IT_1,40.3466503186994,-3.53055035010386,2000805,1962.19959090204
4__9_B___1__IT_1,40.3464301831452,-3.53002712197174,2000806,1965.08305130429
4__9_B___1__IT_1,40.3464162783844,-3.52999428045998,2000807,1967.96969945747
4__9_B___1__IT_1,40.3464099502395,-3.52997915923035,2000808,1970.85781138728
4__9_B___1__IT_1,40.3464094170873,-3.52997774090822,2000809,1973.74605752595
4__9_B___1__IT_1,40.3464024647927,-3.52996120182507,2000810,1976.63590633615
4__9_B___1__IT_1,40.3463955130406,-3.52994454382447,2000811,1979.52736664814
4__9_B___1__IT_1,40.3463885610919,-3.5299281248534,2000812,1982.42042068031
4__9_B___1__IT_1,40.3463816114928,-3.52991158580153,2000813,1985.31507723801
4__9_B___1__IT_1,40.3463746586546,-3.52989516329783,2000814,1988.21132782645
4__9_B___1__IT_1,40.3463677072544,-3.52987862306117,2000815,1991.1091811251
4__9_B___1__IT_1,40.3463607543953,-3.52986220409649,2000816,1994.00862819288
4__9_B___1__IT_1,40.3463537128961,-3.52984566433908,2000817,1996.90968277428
4__9_B___1__IT_1,40.3463467600485,-3.52982924184883,2000818,1999.81233138641
4__9_B___1__IT_1,40.3463397179944,-3.52981282219639,2000819,2002.71657863673
4__9_B___1__IT_1,40.3463327656813,-3.52979628196959,2000820,2005.62242864593
4__9_B___1__IT_1,40.346325724178,-3.52977974104836,2000821,2008.52988625583
4__9_B___1__IT_1,40.3463186806766,-3.52976343914234,2000822,2011.43893386763
4__9_B___1__IT_1,40.3463117305198,-3.52974701669009,2000823,2014.34957536338
4__9_B___1__IT_1,40.346304689004,-3.52973047695651,2000824,2017.26182437274
4__9_B___1__IT_1,40.3462904238028,-3.52969763274693,2000825,2020.1772808989
4__9_B___1__IT_1,40.3462834718348,-3.52968121029412,2000826,2023.09433140687
4__9_B___1__IT_1,40.3462764288747,-3.52966478713294,2000827,2026.01298086325
4__9_B___1__IT_1,40.3462621645555,-3.52963194295782,2000828,2028.93483778655
4__9_B___1__IT_1,40.3462479894148,-3.52959909949404,2000829,2031.85989724977
4__9_B___1__IT_1,40.3462407671609,-3.52958267612521,2000830,2034.78656550136
4__9_B___1__IT_1,40.3462336344597,-3.52956637003012,2000831,2037.71482895702
4__9_B___1__IT_1,40.3462119660596,-3.52951745318415,2000832,2040.6478928814
4__9_B___1__IT_1,40.3462046509971,-3.52950103028449,2000833,2043.58257071846
4__9_B___1__IT_1,40.3461973375677,-3.52948484054076,2000834,2046.51884529406
4__9_B___1__IT_1,40.3461827117637,-3.52945222910997,2000835,2049.45833026653
4__9_B___1__IT_1,40.3461605020716,-3.52940366016948,2000836,2052.40262070713
4__9_B___1__IT_1,40.3461530066329,-3.52938747255627,2000837,2055.34851809767
4__9_B___1__IT_1,40.3461456030986,-3.52937128213273,2000838,2058.29601738521
4__9_B___1__IT_1,40.3461381089235,-3.52935521110626,2000839,2061.24511508697
4__9_B___1__IT_1,40.3461306167356,-3.52933890224961,2000840,2064.1958283716
4__9_B___1__IT_1,40.3461154464056,-3.52930675643705,2000841,2067.14974931582
4__9_B___1__IT_1,40.3461078624895,-3.52929080364799,2000842,2070.10526534312
4__9_B___1__IT_1,40.3460926921459,-3.52925865785692,2000843,2073.06398903001
4__9_B___1__IT_1,40.3460850181558,-3.52924269966472,2000844,2076.02431348799
4__9_B___1__IT_1,40.3460774320667,-3.52922662912597,2000845,2078.98624165918
4__9_B___1__IT_1,40.346069668522,-3.52921055249404,2000846,2081.94978441082
4__9_B___1__IT_1,40.3460619011788,-3.5291947148626,2000847,2084.91492484205
4__9_B___1__IT_1,40.3460463729792,-3.52916280181236,2000848,2087.88327726706
4__9_B___1__IT_1,40.3460385164523,-3.52914696113999,2000849,2090.8532329525
4__9_B___1__IT_1,40.346030750902,-3.52913112353715,2000850,2093.8247862086
4__9_B___1__IT_1,40.3460228042711,-3.52911528452298,2000851,2096.7979480697
4__9_B___1__IT_1,40.3460149490061,-3.52909956044098,2000852,2099.77270481513
4__9_B___1__IT_1,40.3460070023708,-3.52908372143418,2000853,2102.74907016555
4__9_B___1__IT_1,40.3459991476239,-3.52906788314905,2000854,2105.72703849945
4__9_B___1__IT_1,40.3459911995609,-3.52905215835303,2000855,2108.70660742326
4__9_B___1__IT_1,40.3459831622917,-3.52903643639614,2000856,2111.68778221569
4__9_B___1__IT_1,40.3459751282615,-3.52902059672141,2000857,2114.67057100071
4__9_B___1__IT_1,40.3459670895647,-3.52900498897533,2000858,2117.65495768687
4__9_B___1__IT_1,40.3459590522889,-3.52898926702961,2000859,2120.64095024165
4__9_B___1__IT_1,40.3459429784558,-3.52895805864865,2000860,2123.63013787766
4__9_B___1__IT_1,40.3459348538036,-3.52894233249915,2000861,2126.62093708683
4__9_B___1__IT_1,40.3459184178061,-3.52891112013416,2000862,2129.61495427799
4__9_B___1__IT_1,40.3459102888134,-3.52889575073485,2000863,2132.61055829681
4__9_B___1__IT_1,40.3459020740639,-3.52888002389674,2000864,2135.60777955528
4__9_B___1__IT_1,40.3458938555166,-3.52886453605868,2000865,2138.60660157044
4__9_B___1__IT_1,40.3458856364342,-3.52884916478947,2000866,2141.60701625131
4__9_B___1__IT_1,40.3458690196952,-3.52881806880501,2000867,2144.61065222353
4__9_B___1__IT_1,40.3458606236807,-3.52880257606375,2000868,2147.6159006002
4__9_B___1__IT_1,40.345852224775,-3.52878732115203,2000869,2150.62274512849
4__9_B___1__IT_1,40.3458352469501,-3.52875657561846,2000870,2153.63280988348
4__9_B___1__IT_1,40.3458268480328,-3.52874132189555,2000871,2156.64447070927
4__9_B___1__IT_1,40.3458183581292,-3.52872606628852,2000872,2159.65773365554
4__9_B___1__IT_1,40.3458013802877,-3.5286953207856,2000873,2162.67421682851
4__9_B___1__IT_1,40.34579280119,-3.52868006449371,2000874,2165.69230801268
4__9_B___1__IT_1,40.3457842215521,-3.52866492594802,2000875,2168.71199919684
4__9_B___1__IT_1,40.3457757316382,-3.52864967036012,2000876,2171.73329250148
4__9_B___1__IT_1,40.3457671519962,-3.52863453182209,2000877,2174.75618580612
4__9_B___1__IT_1,40.3457585734393,-3.52861915544841,2000878,2177.7806953162
4__9_B___1__IT_1,40.3457499037044,-3.52860401621478,2000879,2180.80681084621
4__9_B___1__IT_1,40.3457413240564,-3.52858887768827,2000880,2183.83452637622
4__9_B___1__IT_1,40.3457325647668,-3.52857362001686,2000881,2186.86386193709
4__9_B___1__IT_1,40.3457238944879,-3.52855859853711,2000882,2189.89479555929
4__9_B___1__IT_1,40.345715224745,-3.52854345931895,2000883,2192.92733520141
4__9_B___1__IT_1,40.3456978832601,-3.5285134199039,2000884,2195.96307078848
4__9_B___1__IT_1,40.3456803644835,-3.52848314009539,2000885,2199.00203047357
4__9_B___1__IT_1,40.3456628399489,-3.52845333006559,2000886,2202.04418291296
4__9_B___1__IT_1,40.3456539900144,-3.5284381894684,2000887,2205.08795353035
4__9_B___1__IT_1,40.3456449597253,-3.52842328296036,2000888,2208.13333892264
4__9_B___1__IT_1,40.3456360180843,-3.52840849489437,2000889,2211.18032509599
4__9_B___1__IT_1,40.3456181349767,-3.52837868210549,2000890,2214.2305286136
4__9_B___1__IT_1,40.3456091026924,-3.52836401344517,2000891,2217.28233125723
4__9_B___1__IT_1,40.3456000691531,-3.52834922467782,2000892,2220.33574107354
4__9_B___1__IT_1,40.3455909476933,-3.52833455179721,2000893,2223.39075651871
4__9_B___1__IT_1,40.3455819168527,-3.52831976305883,2000894,2226.44737894801
4__9_B___1__IT_1,40.3455636703038,-3.52829042082143,2000895,2229.50721265744
4__9_B___1__IT_1,40.3455453345702,-3.52826107554921,2000896,2232.57026409992
4__9_B___1__IT_1,40.3455176964479,-3.52821741280331,2000897,2235.63812832165
4__9_B___1__IT_1,40.3455083915423,-3.5282028586284,2000898,2238.70760334133
4__9_B___1__IT_1,40.3454990888052,-3.52818842104302,2000899,2241.77868141809
4__9_B___1__IT_1,40.3454897848075,-3.52817386452827,2000900,2244.85137038095
4__9_B___1__IT_1,40.3454804820559,-3.52815942930566,2000901,2247.92566224868
4__9_B___1__IT_1,40.3454710865271,-3.52814498983101,2000902,2251.00156394997
4__9_B___1__IT_1,40.3454617832504,-3.5281306688259,2000903,2254.07906118691
4__9_B___1__IT_1,40.3454523886081,-3.52811623172109,2000904,2257.15816804058
4__9_B___1__IT_1,40.3454429051501,-3.52810190931868,2000905,2260.23888353654
4__9_B___1__IT_1,40.3454335104987,-3.52808747339929,2000906,2263.32120857345
4__9_B___1__IT_1,40.345423934609,-3.52807326803002,2000907,2266.40514151396
4__9_B___1__IT_1,40.3454144505972,-3.52805906573618,2000908,2269.49067543793
4__9_B___1__IT_1,40.3454049642552,-3.52804497881915,2000909,2272.57780314671
4__9_B___1__IT_1,40.3453954789756,-3.5280306587775,2000910,2275.66653947913
4__9_B___1__IT_1,40.3453667514582,-3.52798839832352,2000911,2278.76007689018
4__9_B___1__IT_1,40.3453570876216,-3.52797431239734,2000912,2281.85522110864
4__9_B___1__IT_1,40.3453475111802,-3.52796022480167,2000913,2284.95196578079
4__9_B___1__IT_1,40.3453378446374,-3.52794613886243,2000914,2288.05031746197
4__9_B___1__IT_1,40.3453281775555,-3.52793217066879,2000915,2291.15026876186
4__9_B___1__IT_1,40.3453184231018,-3.52791819826561,2000916,2294.25182646646
4__9_B___1__IT_1,40.3453087560164,-3.52790423007995,2000917,2297.35498378977
4__9_B___1__IT_1,40.3452989997522,-3.52789025884817,2000918,2300.45974758001
4__9_B___1__IT_1,40.3452697293047,-3.52784870546585,2000919,2303.56930833743
4__9_B___1__IT_1,40.3452598829502,-3.52783473237046,2000920,2306.68048243674
4__9_B___1__IT_1,40.3452204904708,-3.52777979135885,2000921,2309.79805124011
4__9_B___1__IT_1,40.3452104633767,-3.52776593815294,2000922,2312.9172396317
4__9_B___1__IT_1,40.3452006153841,-3.52775232183811,2000923,2316.03801933408
4__9_B___1__IT_1,40.3451906769534,-3.52773858354453,2000924,2319.16040477182
4__9_B___1__IT_1,40.3451806493171,-3.52772484809214,2000925,2322.28440258917
4__9_B___1__IT_1,40.34517062061,-3.52771134694903,2000926,2325.40999853041
4__9_B___1__IT_1,40.3451605924332,-3.52769772924602,2000927,2328.53719967259
4__9_B___1__IT_1,40.345150562822,-3.5276842281039,2000928,2331.66599900875
4__9_B___1__IT_1,40.3451404445531,-3.52767060970693,2000929,2334.79641053906
4__9_B___1__IT_1,40.3451303257615,-3.52765710552305,2000930,2337.9284273594
4__9_B___1__IT_1,40.3450999688022,-3.52761671897864,2000931,2341.06525245573
4__9_B___1__IT_1,40.3450794603795,-3.52758983099221,2000932,2344.20530198999
